athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
45518,60 meter,False,2022,16,"8,28",,7-h2,IL Tyrving,2022-03-05,Steinkjerhallen,"Steinkjer, EXTRA UM innendørs 2022","2022-03-05|Steinkjerhallen|Steinkjer, EXTRA UM innendørs 2022",True,
45518,60 meter,False,2020,14,"8,90",,4-h1,IL Tyrving,2020-01-18,Bærum Idrettspark,"Bærum, Bassen Sprint","2020-01-18|Bærum Idrettspark|Bærum, Bassen Sprint",True,
45518,60 meter,False,2020,14,"8,91",,7-h3,IL Tyrving,2020-02-08,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2020-02-08|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
45518,60 meter,False,2019,13,"8,93",,4-h3,IL Tyrving,2019-11-30,Bærum Idrettspark,"Bærum, Julestevnet","2019-11-30|Bærum Idrettspark|Bærum, Julestevnet",True,
45518,60 meter,False,2019,13,"9,51",,5-h3,IL Tyrving,2019-03-23,Stangehallen,"Stange, Bamselekene 2019","2019-03-23|Stangehallen|Stange, Bamselekene 2019",True,
45518,60 meter,False,2018,12,"10,29",,5-h1,IL Tyrving,2018-03-18,Stangehallen,"Stange, Bamselekene 2018","2018-03-18|Stangehallen|Stange, Bamselekene 2018",True,
45518,60 meter,False,2018,12,"10,40",,6-h3,IL Tyrving,2018-02-10,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2018-02-10|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
45518,60 meter,False,2017,11,"10,53",,5-h1,IL Tyrving,2017-12-02,Bærum Idrettspark,"Bærum, Julestemne","2017-12-02|Bærum Idrettspark|Bærum, Julestemne",True,
45518,200 meter,False,2022,16,"27,06",,2,IL Tyrving,2022-12-03,Nes Arena,"Hvam, Låvefesten","2022-12-03|Nes Arena|Hvam, Låvefesten",True,
45518,200 meter,False,2022,16,"27,32",,5-h4,IL Tyrving,2022-02-13,Bærum Idrettspark,"Bærum, Tyrvinglekene Inne 2022","2022-02-13|Bærum Idrettspark|Bærum, Tyrvinglekene Inne 2022",True,
45518,200 meter,False,2020,14,"29,85",,4-h2,IL Tyrving,2020-02-09,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2020-02-09|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
45518,200 meter,False,2019,13,"31,12",,4-h1,IL Tyrving,2019-11-30,Bærum Idrettspark,"Bærum, Julestevnet","2019-11-30|Bærum Idrettspark|Bærum, Julestevnet",True,
45518,200 meter,False,2018,12,"35,24",,5-h7,IL Tyrving,2018-03-18,Stangehallen,"Stange, Bamselekene 2018","2018-03-18|Stangehallen|Stange, Bamselekene 2018",True,
45518,Høyde,False,2019,13,"1,25",,8,IL Tyrving,2019-11-30,Bærum Idrettspark,"Bærum, Julestevnet","2019-11-30|Bærum Idrettspark|Bærum, Julestevnet",True,
29949,60 meter,True,2017,15,"8,01","+0,0",5,IL Tyrving,2017-06-11,Føyka Stadion,"Asker, Askerlekene 2017","2017-06-11|Føyka Stadion|Asker, Askerlekene 2017",True,
29949,60 meter,True,2016,14,"8,33","-0,2",3,IL Tyrving,2016-08-20,Sentralidrettsanlegget i Nittedal,"Nittedal, KM i Akershus 2016","2016-08-20|Sentralidrettsanlegget i Nittedal|Nittedal, KM i Akershus 2016",True,
29949,60 meter,True,2016,14,"8,38","+0,0",5-h1,IL Tyrving,2016-08-13,Bislett Stadion,"Oslo/Bi, Mizuno Tjalvelekene","2016-08-13|Bislett Stadion|Oslo/Bi, Mizuno Tjalvelekene",True,
29949,60 meter,True,2016,14,"8,45","+1,5",3-h1,IL Tyrving,2016-06-05,Føyka Stadion,"Asker, Askerlekene 2016","2016-06-05|Føyka Stadion|Asker, Askerlekene 2016",True,
29949,60 meter,True,2016,14,"8,46","+2,0",1,IL Tyrving,2016-05-03,Nadderud Stadion,"Nadderud, Løpsstevne","2016-05-03|Nadderud Stadion|Nadderud, Løpsstevne",True,
29949,60 meter,True,2016,14,"8,48","-0,9",5-h1,IL Tyrving,2016-08-28,Jessheim Friidrettsstadion,"Jessheim, Ungdomslekene Jessheim","2016-08-28|Jessheim Friidrettsstadion|Jessheim, Ungdomslekene Jessheim",True,
29949,60 meter,True,2016,14,"8,51","+0,7",5-fi,IL Tyrving,2016-06-05,Føyka Stadion,"Asker, Askerlekene 2016","2016-06-05|Føyka Stadion|Asker, Askerlekene 2016",True,
29949,60 meter,True,2016,14,"8,64","-0,7",5-h5,IL Tyrving,2016-06-11,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-11|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
29949,60 meter,True,2015,13,"9,28","+0,5",5-h1,IL Tyrving,2015-06-13,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2015-06-13|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
29949,60 meter,True,2015,13,"8,93","+3,8",3-fi,IL Tyrving,2015-06-07,Føyka Stadion,"Asker, Askerlekene 2015","2015-06-07|Føyka Stadion|Asker, Askerlekene 2015",False,For mye vind/Assisting wind
29949,60 meter,True,2015,13,"8,97","+3,3",2-h2,IL Tyrving,2015-06-07,Føyka Stadion,"Asker, Askerlekene 2015","2015-06-07|Føyka Stadion|Asker, Askerlekene 2015",False,For mye vind/Assisting wind
29949,80 meter,True,2017,15,"10,53","-1,0",1-h1,IL Tyrving,2017-05-01,Ås Stadion,"Ås, Åpningsstevnet 2017","2017-05-01|Ås Stadion|Ås, Åpningsstevnet 2017",True,
29949,80 meter,True,2016,14,"11,44","-2,6",2-h1,IL Tyrving,2016-05-01,Ås Stadion,"Ås, Åpningsstevnet 2016","2016-05-01|Ås Stadion|Ås, Åpningsstevnet 2016",True,
29949,100 meter,True,2018,16,"12,32","+2,0",7-h1,IL Tyrving,2018-08-11,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2018-08-11|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
29949,100 meter,True,2018,16,"12,38","+1,3",7-fi-A,IL Tyrving,2018-08-11,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2018-08-11|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
29949,100 meter,True,2018,16,"12,38","-0,1",3,IL Tyrving,2018-08-19,Stovnerbanen,"Oslo/St, Groruddalslekene","2018-08-19|Stovnerbanen|Oslo/St, Groruddalslekene",True,
29949,100 meter,True,2017,15,"12,83","+0,1",6-h3,IL Tyrving,2017-06-18,Nadderud Stadion,"Nadderud, Tyrvinglekene 2017","2017-06-18|Nadderud Stadion|Nadderud, Tyrvinglekene 2017",True,
29949,100 meter,True,2017,15,"12,85","+0,3",4-h1,IL Tyrving,2017-08-06,Bislett Stadion,"Oslo/Bi, Tjalvelekene","2017-08-06|Bislett Stadion|Oslo/Bi, Tjalvelekene",True,
29949,100 meter,True,2017,15,"13,10","-2,3",2-h1,IL Tyrving,2017-05-04,Nadderud Stadion,"Nadderud, Løpsstevne","2017-05-04|Nadderud Stadion|Nadderud, Løpsstevne",True,
29949,100 meter,True,2017,15,"13,21","-1,7",4,IL Tyrving,2017-08-19,Sentralidrettsanlegget i Nittedal,"Nittedal, KM Oslo/Akershus 2017","2017-08-19|Sentralidrettsanlegget i Nittedal|Nittedal, KM Oslo/Akershus 2017",True,
29949,100 meter,True,2017,15,"14,37","-0,8",8-fi,IL Tyrving,2017-08-06,Bislett Stadion,"Oslo/Bi, Tjalvelekene","2017-08-06|Bislett Stadion|Oslo/Bi, Tjalvelekene",True,
29949,100 meter,True,2016,14,"13,31","-2,4",2,IL Tyrving,2016-09-17,Nesøya Idrettsanlegg,"Nesøya, Nesøyalekene 2016","2016-09-17|Nesøya Idrettsanlegg|Nesøya, Nesøyalekene 2016",True,
29949,100 meter,True,2016,14,"13,55","+1,2",5-h2,IL Tyrving,2016-05-28,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2016","2016-05-28|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2016",True,
29949,100 meter,True,2015,13,"15,6","-1,0",2,IL Tyrving,2015-09-07,Nadderud Stadion,"Nadderud, Løpsstevne","2015-09-07|Nadderud Stadion|Nadderud, Løpsstevne",True,
29949,100 meter,True,2017,15,"12,46","+2,4",5-h1,IL Tyrving,2017-05-27,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2017","2017-05-27|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2017",False,For mye vind/Assisting wind
29949,200 meter,True,2018,16,"25,29","+1,6",5,IL Tyrving,2018-08-12,Jessheim Friidrettsstadion,"Jessheim, Norgeslekene","2018-08-12|Jessheim Friidrettsstadion|Jessheim, Norgeslekene",True,
29949,200 meter,True,2017,15,"25,61","+1,2",5,IL Tyrving,2017-06-10,Føyka Stadion,"Asker, Askerlekene 2017","2017-06-10|Føyka Stadion|Asker, Askerlekene 2017",True,
29949,200 meter,True,2017,15,"25,88","+1,0",3-h1,IL Tyrving,2017-05-28,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2017","2017-05-28|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2017",True,
29949,200 meter,True,2017,15,"26,08","+0,6",4-h2,IL Tyrving,2017-09-02,Fana Stadion,"Fana, UM 2017","2017-09-02|Fana Stadion|Fana, UM 2017",True,
29949,200 meter,True,2017,15,"26,36","-0,6",3-h1,IL Tyrving,2017-08-05,Bislett Stadion,"Oslo/Bi, Tjalvelekene","2017-08-05|Bislett Stadion|Oslo/Bi, Tjalvelekene",True,
29949,200 meter,True,2016,14,"27,33","+1,0",3-h1,IL Tyrving,2016-08-27,Jessheim Friidrettsstadion,"Jessheim, Ungdomslekene Jessheim","2016-08-27|Jessheim Friidrettsstadion|Jessheim, Ungdomslekene Jessheim",True,
29949,200 meter,True,2016,14,"28,14","-2,8",(-),IL Tyrving,2016-08-21,Sentralidrettsanlegget i Nittedal,"Nittedal, KM i Akershus 2016","2016-08-21|Sentralidrettsanlegget i Nittedal|Nittedal, KM i Akershus 2016",True,
29949,200 meter,True,2016,14,"28,32","-0,8",2-h1,IL Tyrving,2016-05-29,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2016","2016-05-29|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2016",True,
29949,200 meter,True,2016,14,"28,58","+0,9",7-h3,IL Tyrving,2016-06-10,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-10|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
29949,200 meter,True,2015,13,"31,66","-0,9",6-h1,IL Tyrving,2015-06-14,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2015-06-14|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
29949,300 meter,True,2017,15,"41,43",,4-h1,IL Tyrving,2017-05-04,Nadderud Stadion,"Nadderud, Løpsstevne","2017-05-04|Nadderud Stadion|Nadderud, Løpsstevne",True,
29949,300 meter,True,2017,15,"43,29",,1,IL Tyrving,2017-05-01,Ås Stadion,"Ås, Åpningsstevnet 2017","2017-05-01|Ås Stadion|Ås, Åpningsstevnet 2017",True,
29949,300 meter,True,2016,14,"46,37",,1,IL Tyrving,2016-05-03,Nadderud Stadion,"Nadderud, Løpsstevne","2016-05-03|Nadderud Stadion|Nadderud, Løpsstevne",True,
29949,300 meter,True,2016,14,"47,59",,1,IL Tyrving,2016-05-01,Ås Stadion,"Ås, Åpningsstevnet 2016","2016-05-01|Ås Stadion|Ås, Åpningsstevnet 2016",True,
29949,600 meter,True,2017,15,"1,47,00",,5,IL Tyrving,2017-05-04,Nadderud Stadion,"Nadderud, Løpsstevne","2017-05-04|Nadderud Stadion|Nadderud, Løpsstevne",True,
29949,600 meter,True,2016,14,"1,53,76",,10-h1,IL Tyrving,2016-06-10,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-10|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
29949,600 meter,True,2015,13,"2,01,04",,6,IL Tyrving,2015-06-06,Føyka Stadion,"Asker, Askerlekene 2015","2015-06-06|Føyka Stadion|Asker, Askerlekene 2015",True,
29949,"300 meter hekk (76,2cm)",True,2017,15,"45,11",,3-h1,IL Tyrving,2017-09-01,Fana Stadion,"Fana, UM 2017","2017-09-01|Fana Stadion|Fana, UM 2017",True,
29949,"300 meter hekk (76,2cm)",True,2017,15,"45,88",,2,IL Tyrving,2017-08-20,Sentralidrettsanlegget i Nittedal,"Nittedal, KM Oslo/Akershus 2017","2017-08-20|Sentralidrettsanlegget i Nittedal|Nittedal, KM Oslo/Akershus 2017",True,
29949,"300 meter hekk (76,2cm)",True,2017,15,"46,04",,2-h1,IL Tyrving,2017-06-16,Nadderud Stadion,"Nadderud, Tyrvinglekene 2017","2017-06-16|Nadderud Stadion|Nadderud, Tyrvinglekene 2017",True,
29949,Lengde,True,2017,15,"5,39","+0,8",2,IL Tyrving,2017-05-28,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2017","2017-05-28|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2017",True,
29949,Lengde,True,2017,15,"5,32","+0,9",1,IL Tyrving,2017-08-20,Sentralidrettsanlegget i Nittedal,"Nittedal, KM Oslo/Akershus 2017","2017-08-20|Sentralidrettsanlegget i Nittedal|Nittedal, KM Oslo/Akershus 2017",True,
29949,Lengde,True,2017,15,"5,29","-0,3",1,IL Tyrving,2017-05-01,Ås Stadion,"Ås, Åpningsstevnet 2017","2017-05-01|Ås Stadion|Ås, Åpningsstevnet 2017",True,
29949,Lengde,True,2017,15,"5,22","+1,4",1,IL Tyrving,2017-08-29,Nadderud Stadion,"Nadderud, Tyrvings høstserie - hopp","2017-08-29|Nadderud Stadion|Nadderud, Tyrvings høstserie - hopp",True,
29949,Lengde,True,2017,15,"5,08","-0,4",5,IL Tyrving,2017-06-11,Føyka Stadion,"Asker, Askerlekene 2017","2017-06-11|Føyka Stadion|Asker, Askerlekene 2017",True,
29949,Lengde,True,2017,15,"5,08","-0,8",1,IL Tyrving,2017-09-16,Nesøya Idrettsanlegg,"Nesøya, Nesøyalekene 2017","2017-09-16|Nesøya Idrettsanlegg|Nesøya, Nesøyalekene 2017",True,
29949,Lengde,True,2017,15,"5,06","+0,0",12,IL Tyrving,2017-06-16,Nadderud Stadion,"Nadderud, Tyrvinglekene 2017","2017-06-16|Nadderud Stadion|Nadderud, Tyrvinglekene 2017",True,
29949,Lengde,True,2017,15,"4,94","-0,3",5,IL Tyrving,2017-08-05,Bislett Stadion,"Oslo/Bi, Tjalvelekene","2017-08-05|Bislett Stadion|Oslo/Bi, Tjalvelekene",True,
29949,Lengde,True,2016,14,"4,56","+1,4",5,IL Tyrving,2016-08-12,Bislett Stadion,"Oslo/Bi, Mizuno Tjalvelekene","2016-08-12|Bislett Stadion|Oslo/Bi, Mizuno Tjalvelekene",True,
29949,Lengde,True,2016,14,"4,48","+0,7",7,IL Tyrving,2016-05-29,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2016","2016-05-29|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2016",True,
29949,Lengde,True,2016,14,"4,39","+0,0",2,IL Tyrving,2016-09-17,Nesøya Idrettsanlegg,"Nesøya, Nesøyalekene 2016","2016-09-17|Nesøya Idrettsanlegg|Nesøya, Nesøyalekene 2016",True,
29949,Lengde,True,2016,14,"4,34","+2,0",3,IL Tyrving,2016-08-21,Sentralidrettsanlegget i Nittedal,"Nittedal, KM i Akershus 2016","2016-08-21|Sentralidrettsanlegget i Nittedal|Nittedal, KM i Akershus 2016",True,
29949,Lengde,True,2016,14,"4,27","-3,5",16,IL Tyrving,2016-08-27,Jessheim Friidrettsstadion,"Jessheim, Ungdomslekene Jessheim","2016-08-27|Jessheim Friidrettsstadion|Jessheim, Ungdomslekene Jessheim",True,
29949,Lengde,True,2016,14,"4,22","-1,6",4,IL Tyrving,2016-06-05,Føyka Stadion,"Asker, Askerlekene 2016","2016-06-05|Føyka Stadion|Asker, Askerlekene 2016",True,
29949,Lengde,True,2016,14,"4,17","+1,1",17,IL Tyrving,2016-06-10,Nadderud Stadion,"Nadderud, Oslo Sportslager Tyrvinglekene","2016-06-10|Nadderud Stadion|Nadderud, Oslo Sportslager Tyrvinglekene",True,
29949,Tresteg,True,2017,15,"11,08","+0,7",7,IL Tyrving,2017-06-17,Nadderud Stadion,"Nadderud, Tyrvinglekene 2017","2017-06-17|Nadderud Stadion|Nadderud, Tyrvinglekene 2017",True,
29949,Tresteg,True,2017,15,"10,77","-2,7",2,IL Tyrving,2017-08-29,Nadderud Stadion,"Nadderud, Tyrvings høstserie - hopp","2017-08-29|Nadderud Stadion|Nadderud, Tyrvings høstserie - hopp",True,
29949,Tresteg,True,2017,15,"10,69","-1,8",1,IL Tyrving,2017-08-19,Sentralidrettsanlegget i Nittedal,"Nittedal, KM Oslo/Akershus 2017","2017-08-19|Sentralidrettsanlegget i Nittedal|Nittedal, KM Oslo/Akershus 2017",True,
29949,Tresteg,True,2017,15,"10,61","+0,8",3,IL Tyrving,2017-08-04,Bislett Stadion,"Oslo/Bi, Tjalvelekene","2017-08-04|Bislett Stadion|Oslo/Bi, Tjalvelekene",True,
29949,Tresteg,True,2017,15,"10,59","+0,8",13,IL Tyrving,2017-09-01,Fana Stadion,"Fana, UM 2017","2017-09-01|Fana Stadion|Fana, UM 2017",True,
29949,Tresteg,True,2016,14,"10,11","-0,2",4,IL Tyrving,2016-08-28,Jessheim Friidrettsstadion,"Jessheim, Ungdomslekene Jessheim","2016-08-28|Jessheim Friidrettsstadion|Jessheim, Ungdomslekene Jessheim",True,
29949,"Kule 4,0kg",True,2016,14,"6,17",,4,IL Tyrving,2016-08-14,Bislett Stadion,"Oslo/Bi, Mizuno Tjalvelekene","2016-08-14|Bislett Stadion|Oslo/Bi, Mizuno Tjalvelekene",True,
29949,"Kule 4,0kg",True,2016,14,"6,08",,2,IL Tyrving,2016-08-21,Sentralidrettsanlegget i Nittedal,"Nittedal, KM i Akershus 2016","2016-08-21|Sentralidrettsanlegget i Nittedal|Nittedal, KM i Akershus 2016",True,
29949,"Kule 4,0kg",True,2016,14,"5,71",,3,IL Tyrving,2016-09-17,Nesøya Idrettsanlegg,"Nesøya, Nesøyalekene 2016","2016-09-17|Nesøya Idrettsanlegg|Nesøya, Nesøyalekene 2016",True,
29949,"Diskos 1,0kg",True,2016,14,"12,65",,6,IL Tyrving,2016-05-28,Romerike Friidrettstadion,"Lillestrøm, Romerikslekene 2016","2016-05-28|Romerike Friidrettstadion|Lillestrøm, Romerikslekene 2016",True,
29949,60 meter,False,2024,22,"8,09",,8-h7,NTNUI,2024-02-17,Steinkjerhallen,"Steinkjer, NM Innendørs","2024-02-17|Steinkjerhallen|Steinkjer, NM Innendørs",True,
29949,60 meter,False,2024,22,"8,17",,5-h1,NTNUI,2024-01-28,Ranheim Friidrettshall,"Ranheim, Nyttårsstevne","2024-01-28|Ranheim Friidrettshall|Ranheim, Nyttårsstevne",True,
29949,60 meter,False,2019,17,"7,74",,6,IL Tyrving,2019-11-30,Bærum Idrettspark,"Bærum, Julestevnet","2019-11-30|Bærum Idrettspark|Bærum, Julestevnet",True,
29949,60 meter,False,2018,16,"7,62",,2-h1,IL Tyrving,2018-02-10,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2018-02-10|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,60 meter,False,2018,16,"7,64",,4-fi,IL Tyrving,2018-02-10,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2018-02-10|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,60 meter,False,2018,16,"7,76",,4-h3,IL Tyrving,2018-01-20,Bærum Idrettspark,"Bærum, Bassen Sprint","2018-01-20|Bærum Idrettspark|Bærum, Bassen Sprint",True,
29949,60 meter,False,2018,16,"7,81",,5-h1,IL Tyrving,2018-01-06,Bærum Idrettspark,"Bærum, Indoor Games1","2018-01-06|Bærum Idrettspark|Bærum, Indoor Games1",True,
29949,60 meter,False,2017,15,"7,81",,1,IL Tyrving,2017-12-09,Nes Arena,"Hvam, Låvefest - Desember 2017","2017-12-09|Nes Arena|Hvam, Låvefest - Desember 2017",True,
29949,60 meter,False,2017,15,"7,82",,1-h1,IL Tyrving,2017-12-02,Bærum Idrettspark,"Bærum, Julestemne","2017-12-02|Bærum Idrettspark|Bærum, Julestemne",True,
29949,60 meter,False,2017,15,"7,95",,4-h2,IL Tyrving,2017-02-11,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2017-02-11|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,60 meter,False,2017,15,"7,97",,7-fi,IL Tyrving,2017-02-11,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2017-02-11|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,60 meter,False,2017,15,"8,00",,4-h1,IL Tyrving,2017-03-04,Bærum Idrettspark,"Bærum, UM Innendørs","2017-03-04|Bærum Idrettspark|Bærum, UM Innendørs",True,
29949,60 meter,False,2017,15,"8,01",,6-fi,IL Tyrving,2017-03-18,Stangehallen,"Stange, Bamselekene 2017","2017-03-18|Stangehallen|Stange, Bamselekene 2017",True,
29949,60 meter,False,2017,15,"8,02",,5-h1,IL Tyrving,2017-01-07,Bærum Idrettspark,"Bærum, Tyrving Indoor Games","2017-01-07|Bærum Idrettspark|Bærum, Tyrving Indoor Games",True,
29949,60 meter,False,2017,15,"8,04",,3-h2,IL Tyrving,2017-03-18,Stangehallen,"Stange, Bamselekene 2017","2017-03-18|Stangehallen|Stange, Bamselekene 2017",True,
29949,60 meter,False,2016,14,"8,00",,3,IL Tyrving,2016-12-10,Nes Arena,"Hvam, Låvefest Desember 2016","2016-12-10|Nes Arena|Hvam, Låvefest Desember 2016",True,
29949,60 meter,False,2016,14,"8,01",,2-h2,IL Tyrving,2016-12-03,Bærum Idrettspark,"Bærum, Julestevnet","2016-12-03|Bærum Idrettspark|Bærum, Julestevnet",True,
29949,60 meter,False,2016,14,"8,90",,6-h2,IL Tyrving,2016-02-06,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2016-02-06|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,200 meter,False,2024,22,"27,71",,1,NTNUI,2024-01-28,Ranheim Friidrettshall,"Ranheim, Nyttårsstevne","2024-01-28|Ranheim Friidrettshall|Ranheim, Nyttårsstevne",True,
29949,200 meter,False,2018,16,"24,70",,1-h1,IL Tyrving,2018-02-11,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2018-02-11|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,200 meter,False,2018,16,"25,20",,3-h3,IL Tyrving,2018-01-20,Bærum Idrettspark,"Bærum, Bassen Sprint","2018-01-20|Bærum Idrettspark|Bærum, Bassen Sprint",True,
29949,200 meter,False,2017,15,"25,34",,1-h1,IL Tyrving,2017-12-09,Nes Arena,"Hvam, Låvefest - Desember 2017","2017-12-09|Nes Arena|Hvam, Låvefest - Desember 2017",True,
29949,200 meter,False,2017,15,"25,76",,3-h5,IL Tyrving,2017-01-26,Bærum Idrettspark,"Bærum, Sprintstevne","2017-01-26|Bærum Idrettspark|Bærum, Sprintstevne",True,
29949,200 meter,False,2017,15,"25,83",,1-h1,IL Tyrving,2017-03-19,Stangehallen,"Stange, Bamselekene 2017","2017-03-19|Stangehallen|Stange, Bamselekene 2017",True,
29949,200 meter,False,2017,15,"25,85",,3-h1,IL Tyrving,2017-02-12,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2017-02-12|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,200 meter,False,2017,15,"25,94",,5-h1,IL Tyrving,2017-03-05,Bærum Idrettspark,"Bærum, UM Innendørs","2017-03-05|Bærum Idrettspark|Bærum, UM Innendørs",True,
29949,200 meter,False,2017,15,"25,98",,4-h5,IL Tyrving,2017-01-07,Bærum Idrettspark,"Bærum, Tyrving Indoor Games","2017-01-07|Bærum Idrettspark|Bærum, Tyrving Indoor Games",True,
29949,200 meter,False,2017,15,"26,02",,4,IL Tyrving,2017-01-22,Stangehallen,"Stange, KM Hedmark og Oppland/Indoor games 12-14","2017-01-22|Stangehallen|Stange, KM Hedmark og Oppland/Indoor games 12-14",True,
29949,200 meter,False,2016,14,"26,50",,2,IL Tyrving,2016-12-10,Nes Arena,"Hvam, Låvefest Desember 2016","2016-12-10|Nes Arena|Hvam, Låvefest Desember 2016",True,
29949,200 meter,False,2016,14,"30,73",,4-h1,IL Tyrving,2016-02-07,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2016-02-07|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,600 meter,False,2016,14,"1,45,25",,1,IL Tyrving,2016-12-10,Nes Arena,"Hvam, Låvefest Desember 2016","2016-12-10|Nes Arena|Hvam, Låvefest Desember 2016",True,
29949,600 meter,False,2016,14,"2,04,66",,10,IL Tyrving,2016-02-06,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2016-02-06|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,Lengde,False,2018,16,"5,15",,10,IL Tyrving,2018-01-13,Rimnershallen,"Uddevalla/SWE, Distriktskampen","2018-01-13|Rimnershallen|Uddevalla/SWE, Distriktskampen",True,
29949,Lengde,False,2018,16,"5,11",,6,IL Tyrving,2018-02-11,Bærum Idrettspark,"Bærum, Thon Hotels Tyrvinglekene","2018-02-11|Bærum Idrettspark|Bærum, Thon Hotels Tyrvinglekene",True,
29949,Lengde,False,2017,15,"5,38",,5,IL Tyrving,2017-12-02,Bærum Idrettspark,"Bærum, Julestemne","2017-12-02|Bærum Idrettspark|Bærum, Julestemne",True,
29949,Lengde,False,2017,15,"5,17",,11,IL Tyrving,2017-03-04,Bærum Idrettspark,"Bærum, UM Innendørs","2017-03-04|Bærum Idrettspark|Bærum, UM Innendørs",True,
