athlete_id,event,is_outdoor,year,age,result,wind,placement,club,date,venue,competition,competition_key,is_approved,rejection_reason
6659,Tresteg,True,2012,17,"10,72","+2,5",7,Eide IL,2012-06-22,Stampesletta,"Lillehammer, Veidekkelekene 2012","2012-06-22|Stampesletta|Lillehammer, Veidekkelekene 2012",False,For mye vind/Assisting wind
6659,Tresteg,True,2012,17,"10,20","+2,4",1,Eide IL,2012-09-30,Fana Stadion,"Fana, Kretskamp 15-19 år","2012-09-30|Fana Stadion|Fana, Kretskamp 15-19 år",False,For mye vind/Assisting wind
6659,Tresteg,True,2011,16,"11,01","+3,5",2,Eide IL,2011-08-27,Sentralidrettsanlegget i Fredrikstad,"Fredrikstad, UM 2011","2011-08-27|Sentralidrettsanlegget i Fredrikstad|Fredrikstad, UM 2011",False,For mye vind/Assisting wind
6659,"Diskos 1,0kg",True,2012,17,"20,59",,2,Eide IL,2012-06-09,Dalen Kastbane,"Molde, Kaststevne","2012-06-09|Dalen Kastbane|Molde, Kaststevne",True,
6659,"Diskos 1,0kg",True,2012,17,"17,23",,4,Eide IL,2012-09-29,Fana Stadion,"Fana, Kretskamp 15-19 år","2012-09-29|Fana Stadion|Fana, Kretskamp 15-19 år",True,
6659,"Slegge 4,0kg/119,5cm",True,2016,21,"40,75",,1,Eide IL,2016-06-28,Dalen Kastbane,"Molde, KM","2016-06-28|Dalen Kastbane|Molde, KM",True,
6659,"Slegge 4,0kg/119,5cm",True,2014,19,"41,57",,1,Eide IL,2014-05-13,Dalen Kastbane,"Molde, Treningsstevne","2014-05-13|Dalen Kastbane|Molde, Treningsstevne",True,
6659,"Slegge 4,0kg/119,5cm",True,2014,19,"40,48",,1,Eide IL,2014-04-22,Dalen Kastbane,"Molde, Treningsstevne","2014-04-22|Dalen Kastbane|Molde, Treningsstevne",True,
6659,"Slegge 4,0kg/119,5cm",True,2014,19,"39,88",,1,Eide IL,2014-07-29,Dalen Kastbane,"Molde, Treningsstevne","2014-07-29|Dalen Kastbane|Molde, Treningsstevne",True,
6659,"Slegge 4,0kg/119,5cm",True,2013,18,"45,05",,1,Eide IL,2013-10-20,Dalen Kastbane,"Molde, Rekordstevne i slegge","2013-10-20|Dalen Kastbane|Molde, Rekordstevne i slegge",True,
6659,"Slegge 4,0kg/119,5cm",True,2013,18,"43,85",,1,Eide IL,2013-08-13,Dalen Kastbane,"Molde, Treningsstevne og Møreaksencup","2013-08-13|Dalen Kastbane|Molde, Treningsstevne og Møreaksencup",True,
6659,"Slegge 4,0kg/119,5cm",True,2013,18,"42,78",,1,Eide IL,2013-06-09,Molde Idrettspark,"Molde, KM","2013-06-09|Molde Idrettspark|Molde, KM",True,
6659,"Slegge 4,0kg/119,5cm",True,2013,18,"39,90",,3,Eide IL,2013-06-16,Nadderud Stadion,"Nadderud, DNB Tyrvinglekene","2013-06-16|Nadderud Stadion|Nadderud, DNB Tyrvinglekene",True,
6659,"Slegge 4,0kg/119,5cm",True,2013,18,"34,22",,3,Eide IL,2013-09-06,Stampesletta,"Lillehammer, UM 2013","2013-09-06|Stampesletta|Lillehammer, UM 2013",True,
6659,"Slegge 4,0kg/119,5cm",True,2012,17,"42,90",,1,Eide IL,2012-08-18,Ørsta Stadion,"Ørsta, Ørstaleikane","2012-08-18|Ørsta Stadion|Ørsta, Ørstaleikane",True,
6659,"Slegge 4,0kg/119,5cm",True,2012,17,"42,45",,3,Eide IL,2012-08-31,Ravnanger Idrettspark,"Ravnanger, UM 2012","2012-08-31|Ravnanger Idrettspark|Ravnanger, UM 2012",True,
6659,"Slegge 4,0kg/119,5cm",True,2012,17,"40,72",,1,Eide IL,2012-06-09,Dalen Kastbane,"Molde, Kaststevne","2012-06-09|Dalen Kastbane|Molde, Kaststevne",True,
6659,"Slegge 4,0kg/119,5cm",True,2012,17,"40,36",,1,Eide IL,2012-09-30,Fana Stadion,"Fana, Kretskamp 15-19 år","2012-09-30|Fana Stadion|Fana, Kretskamp 15-19 år",True,
6659,"Slegge 4,0kg/119,5cm",True,2012,17,"39,18",,1,Eide IL,2012-09-20,Molde Idrettspark,"Molde, Treningsstevne","2012-09-20|Molde Idrettspark|Molde, Treningsstevne",True,
6659,"Slegge 4,0kg/119,5cm",True,2012,17,"38,31",,1,Eide IL,2012-08-23,Molde Idrettspark,"Molde, Treningsstevne","2012-08-23|Molde Idrettspark|Molde, Treningsstevne",True,
6659,"Slegge 4,0kg/119,5cm",True,2012,17,"34,80",,1,Eide IL,2012-05-20,Midsund Stadion,"Midsund, KM 11-19 år 2012","2012-05-20|Midsund Stadion|Midsund, KM 11-19 år 2012",True,
6659,"Slegge 4,0kg/119,5cm",True,2011,16,"33,12",,3,Eide IL,2011-09-04,Molde Idrettspark,"Molde, Kretscup 3 og 4","2011-09-04|Molde Idrettspark|Molde, Kretscup 3 og 4",True,
6659,"Slegge 4,0kg/119,5cm",True,2011,16,"33,09",,1,Eide IL,2011-05-29,Molde Idrettspark,"Molde, KM","2011-05-29|Molde Idrettspark|Molde, KM",True,
6659,"Slegge 4,0kg/119,5cm",True,2011,16,"29,96",,5,Eide IL,2011-08-27,Sentralidrettsanlegget i Fredrikstad,"Fredrikstad, UM 2011","2011-08-27|Sentralidrettsanlegget i Fredrikstad|Fredrikstad, UM 2011",True,
6659,Lengde,False,2012,17,"4,63",,10,Eide IL,2012-03-10,Sandneshallen,"Sandnes, UM Innendørs 2012","2012-03-10|Sandneshallen|Sandnes, UM Innendørs 2012",True,
6659,Tresteg,False,2012,17,"10,93",,2,Eide IL,2012-03-09,Sandneshallen,"Sandnes, UM Innendørs 2012","2012-03-09|Sandneshallen|Sandnes, UM Innendørs 2012",True,
20024,100 meter,True,2014,25,"12,154-h1Ranheim Idrettslag24.05.14Trondheim, TrondheimslekeneManglende informasjon om vind",,4-h1,Ranheim Idrettslag,2014-05-24,Trondheim Stadion,"Trondheim, Trondheimslekene","2014-05-24|Trondheim Stadion|Trondheim, Trondheimslekene",False,Manglende informasjon om vind
20024,60 meter,False,2016,27,"7,56",,2-h2,Ranheim Idrettslag,2016-01-24,Ranheim Friidrettshall,"Ranheim, Ranheim Sprintstevne","2016-01-24|Ranheim Friidrettshall|Ranheim, Ranheim Sprintstevne",True,
20024,60 meter,False,2016,27,"7,58",,3-fi-B,Ranheim Idrettslag,2016-01-24,Ranheim Friidrettshall,"Ranheim, Ranheim Sprintstevne","2016-01-24|Ranheim Friidrettshall|Ranheim, Ranheim Sprintstevne",True,
20024,60 meter,False,2014,25,"7,45",,6,Ranheim Idrettslag,2014-01-08,Ranheim Friidrettshall,"Ranheim, Løpsstevne","2014-01-08|Ranheim Friidrettshall|Ranheim, Løpsstevne",True,
20024,60 meter,False,2014,25,"7,47",,5-h2,Ranheim Idrettslag,2014-01-25,Steinkjerhallen,"Steinkjer, Innendørsstevne","2014-01-25|Steinkjerhallen|Steinkjer, Innendørsstevne",True,
20024,60 meter,False,2014,25,"7,55",,3-h1,Ranheim Idrettslag,2014-01-18,Ranheim Friidrettshall,"Ranheim, Nyttårsstevne","2014-01-18|Ranheim Friidrettshall|Ranheim, Nyttårsstevne",True,
20024,60 meter,False,2013,24,"7,93",,4,Ranheim Idrettslag,2013-12-01,Ranheim Friidrettshall,"Ranheim, Adventstevnet","2013-12-01|Ranheim Friidrettshall|Ranheim, Adventstevnet",True,
20024,200 meter,False,2014,25,"23,86",,3-h2,Ranheim Idrettslag,2014-01-25,Steinkjerhallen,"Steinkjer, Innendørsstevne","2014-01-25|Steinkjerhallen|Steinkjer, Innendørsstevne",True,
1784,200 meter,True,2011,13,"32,80","+0,7",2-h2,Ranheim Idrettslag,2011-05-19,Trondheim Stadion,"Trondheim, Sparebank 1-stevne-vår","2011-05-19|Trondheim Stadion|Trondheim, Sparebank 1-stevne-vår",True,
1784,200 meter,True,2011,13,"33,395-h1Ranheim Idrettslag03.09.11Stjørdal, NCC-lekene 2011Manglende informasjon om vind",,5-h1,Ranheim Idrettslag,2011-09-03,Øverlands Minde,"Stjørdal, NCC-lekene 2011","2011-09-03|Øverlands Minde|Stjørdal, NCC-lekene 2011",False,Manglende informasjon om vind
1784,"Lengde (Sone 0,5m)",True,2011,13,"3,65","+2,4",14,Ranheim Idrettslag,2011-09-03,Øverlands Minde,"Stjørdal, NCC-lekene 2011","2011-09-03|Øverlands Minde|Stjørdal, NCC-lekene 2011",False,For mye vind/Assisting wind
1784,"Tresteg (Sone 0,5m)",True,2011,13,"8,51","+0,5",2,Ranheim Idrettslag,2011-05-19,Trondheim Stadion,"Trondheim, Sparebank 1-stevne-vår","2011-05-19|Trondheim Stadion|Trondheim, Sparebank 1-stevne-vår",True,
1784,"Tresteg (Sone 0,5m)",True,2011,13,"8,29","-1,1",5,Ranheim Idrettslag,2011-09-04,Øverlands Minde,"Stjørdal, NCC-lekene 2011","2011-09-04|Øverlands Minde|Stjørdal, NCC-lekene 2011",True,
1784,60 meter,False,2012,14,"9,48",,5,Ranheim Idrettslag,2012-12-05,Ranheim Friidrettshall,"Ranheim, Adventsstevnet","2012-12-05|Ranheim Friidrettshall|Ranheim, Adventsstevnet",True,
1784,60 meter,False,2011,13,"9,54",,2,Ranheim Idrettslag,2011-10-19,Ranheim Friidrettshall,"Ranheim, Klubbmesterskap","2011-10-19|Ranheim Friidrettshall|Ranheim, Klubbmesterskap",True,
1784,60 meter,False,2010,12,"10,14",,4,Ranheim Idrettslag,2010-12-06,Ranheim Friidrettshall,"Ranheim, Adventsstevnet","2010-12-06|Ranheim Friidrettshall|Ranheim, Adventsstevnet",True,
1784,150 meter,False,2011,13,"23,89",,2,Ranheim Idrettslag,2011-10-19,Ranheim Friidrettshall,"Ranheim, Klubbmesterskap","2011-10-19|Ranheim Friidrettshall|Ranheim, Klubbmesterskap",True,
1784,150 meter,False,2010,12,"25,09",,2-h2,Ranheim Idrettslag,2010-11-08,Ranheim Friidrettshall,"Ranheim, Klubmesterskap","2010-11-08|Ranheim Friidrettshall|Ranheim, Klubmesterskap",True,
1784,Høyde,False,2011,13,"1,10",,3,Ranheim Idrettslag,2011-10-19,Ranheim Friidrettshall,"Ranheim, Klubbmesterskap","2011-10-19|Ranheim Friidrettshall|Ranheim, Klubbmesterskap",True,
1784,Høyde,False,2010,12,"1,10",,1,Ranheim Idrettslag,2010-11-08,Ranheim Friidrettshall,"Ranheim, Klubmesterskap","2010-11-08|Ranheim Friidrettshall|Ranheim, Klubmesterskap",True,
1784,"Lengde (Sone 0,5m)",False,2011,13,"3,87",,2,Ranheim Idrettslag,2011-11-30,Ranheim Friidrettshall,"Ranheim, Adventsstevnet 2011","2011-11-30|Ranheim Friidrettshall|Ranheim, Adventsstevnet 2011",True,
1784,"Lengde (Sone 0,5m)",False,2011,13,"3,81",,2,Ranheim Idrettslag,2011-10-19,Ranheim Friidrettshall,"Ranheim, Klubbmesterskap","2011-10-19|Ranheim Friidrettshall|Ranheim, Klubbmesterskap",True,
1784,"Lengde (Sone 0,5m)",False,2010,12,"3,57",,1,Ranheim Idrettslag,2010-12-06,Ranheim Friidrettshall,"Ranheim, Adventsstevnet","2010-12-06|Ranheim Friidrettshall|Ranheim, Adventsstevnet",True,
1784,"Lengde (Sone 0,5m)",False,2010,12,"3,45",,2,Ranheim Idrettslag,2010-11-08,Ranheim Friidrettshall,"Ranheim, Klubmesterskap","2010-11-08|Ranheim Friidrettshall|Ranheim, Klubmesterskap",True,
32320,60 meter,True,2023,68,"12,71Bilpost30.05.23Fet, BedriftsfriidrettManglende informasjon om vind",,1,Bilpost,2023-05-30,Friidrettsbingen Fedrelandet,"Fet, Bedriftsfriidrett","2023-05-30|Friidrettsbingen Fedrelandet|Fet, Bedriftsfriidrett",False,Manglende informasjon om vind
32320,200 meter,True,2021,66,"41,91Bilpost18.05.21Fet, OBIK og VeteranerManglende informasjon om vind",,1,Bilpost,2021-05-18,Friidrettsbingen Fedrelandet,"Fet, OBIK og Veteraner","2021-05-18|Friidrettsbingen Fedrelandet|Fet, OBIK og Veteraner",False,Manglende informasjon om vind
32320,800 meter,True,2025,70,"3,40,6",,1,Stovnerkameratene,2025-09-23,Stovnerbanen,"Oslo/St, Friidrett OABIK","2025-09-23|Stovnerbanen|Oslo/St, Friidrett OABIK",True,
32320,800 meter,True,2025,70,"3,53,07",,1,Stovnerkameratene,2025-08-19,Stovnerbanen,"Oslo/St, KM Masters","2025-08-19|Stovnerbanen|Oslo/St, KM Masters",True,
32320,800 meter,True,2024,69,"3,55,4",,1,Stovnerkameratene,2024-05-07,Stovnerbanen,"Oslo/St, OBIK/Veteranstevne","2024-05-07|Stovnerbanen|Oslo/St, OBIK/Veteranstevne",True,
32320,800 meter,True,2023,68,"3,32,2",,1,Stovnerkameratene,2023-10-04,Friidrettsbingen Fedrelandet,"Fet, Oslo og Akershus Veteran og bedrift","2023-10-04|Friidrettsbingen Fedrelandet|Fet, Oslo og Akershus Veteran og bedrift",True,
32320,800 meter,True,2023,68,"3,32,0",,1,Bilpost,2023-05-30,Friidrettsbingen Fedrelandet,"Fet, Bedriftsfriidrett","2023-05-30|Friidrettsbingen Fedrelandet|Fet, Bedriftsfriidrett",False,Ikke medlem av NFIF
32320,800 meter,True,2022,67,"3,28,0",,2,Bilpost,2022-05-04,Friidrettsbingen Fedrelandet,"Fet, OABIK og Veteraner","2022-05-04|Friidrettsbingen Fedrelandet|Fet, OABIK og Veteraner",False,Ikke medlem av NFIF
32320,800 meter,True,2022,67,"3,39,0",,1,Bilpost,2022-08-31,Stovnerbanen,"Oslo/St, OBIK stevne","2022-08-31|Stovnerbanen|Oslo/St, OBIK stevne",False,Ikke medlem av NFIF
32320,800 meter,True,2021,66,"3,14,0",,1,Bilpost,2021-09-21,Friidrettsbingen Fedrelandet,"Fet, OBIK og Veteraner","2021-09-21|Friidrettsbingen Fedrelandet|Fet, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,1000 meter,True,2025,70,"4,57,0",,1,Stovnerkameratene,2025-06-17,Stovnerbanen,"Oslo/St, Bedriftsstevne","2025-06-17|Stovnerbanen|Oslo/St, Bedriftsstevne",True,
32320,1000 meter,True,2023,68,"4,46,3",,1,Stovnerkameratene,2023-09-05,Stovnerbanen,"Oslo/St, Oslo og Akershus Veteran og bedrift","2023-09-05|Stovnerbanen|Oslo/St, Oslo og Akershus Veteran og bedrift",True,
32320,1000 meter,True,2023,68,"4,31,8",,1,Bilpost,2023-06-27,Friidrettsbingen Fedrelandet,"Fet, Bedriftsfriidrett","2023-06-27|Friidrettsbingen Fedrelandet|Fet, Bedriftsfriidrett",False,Ikke medlem av NFIF
32320,1000 meter,True,2020,65,"4,15,0",,2,Bilpost,2020-09-22,Stovnerbanen,"Oslo/St, OBIK/Veteraner","2020-09-22|Stovnerbanen|Oslo/St, OBIK/Veteraner",False,Ikke medlem av NFIF
32320,1500 meter,True,2025,70,"7,38,89",,1,Stovnerkameratene,2025-05-20,Stovnerbanen,"Oslo/St, Åpent KM Master Oslo og Akershus","2025-05-20|Stovnerbanen|Oslo/St, Åpent KM Master Oslo og Akershus",True,
32320,1500 meter,True,2024,69,"7,49,6",,1,Stovnerkameratene,2024-06-11,Stovnerbanen,"Oslo/St, Bedriftsstevne","2024-06-11|Stovnerbanen|Oslo/St, Bedriftsstevne",True,
32320,1500 meter,True,2024,69,"7,51,0",,1,Stovnerkameratene,2024-05-21,Stovnerbanen,"Oslo/St, AOBIK friidrett","2024-05-21|Stovnerbanen|Oslo/St, AOBIK friidrett",True,
32320,1500 meter,True,2023,68,"7,15,4",,2,Stovnerkameratene,2023-08-25,Hallingmo Stadion,"Gol, Post-NM i friidrett","2023-08-25|Hallingmo Stadion|Gol, Post-NM i friidrett",True,
32320,1500 meter,True,2023,68,"7,25,0",,1,Bilpost,2023-06-06,Stovnerbanen,"Oslo/St, OBIK og Veteraner","2023-06-06|Stovnerbanen|Oslo/St, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,1500 meter,True,2022,67,"7,11,1",,3,Bilpost,2022-05-31,Stovnerbanen,"Oslo/St, Bedriftsstevne","2022-05-31|Stovnerbanen|Oslo/St, Bedriftsstevne",False,Ikke medlem av NFIF
32320,1500 meter,True,2021,66,"6,44,0",,1,Bilpost,2021-05-18,Friidrettsbingen Fedrelandet,"Fet, OBIK og Veteraner","2021-05-18|Friidrettsbingen Fedrelandet|Fet, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,1500 meter,True,2019,64,"6,47,61",,2,Brevpost IL,2019-08-30,Sentralidrettsanlegget i Nittedal,"Nittedal, POST NM 2019","2019-08-30|Sentralidrettsanlegget i Nittedal|Nittedal, POST NM 2019",False,Ikke medlem av NFIF
32320,3000 meter,True,2025,70,"15,44,13",,1,Stovnerkameratene,2025-08-19,Stovnerbanen,"Oslo/St, KM Masters","2025-08-19|Stovnerbanen|Oslo/St, KM Masters",True,
32320,3000 meter,True,2025,70,"15,53,4",,1,Stovnerkameratene,2025-06-03,Stovnerbanen,"Oslo/St, Bedriftsstevne","2025-06-03|Stovnerbanen|Oslo/St, Bedriftsstevne",True,
32320,3000 meter,True,2023,68,"15,05,2",,1,Stovnerkameratene,2023-09-26,Stovnerbanen,"Oslo/St, Veteran- og bedriftsstevne","2023-09-26|Stovnerbanen|Oslo/St, Veteran- og bedriftsstevne",True,
32320,3000 meter,True,2023,68,"15,07,5",,1,Bilpost,2023-05-09,Stovnerbanen,"Oslo/St, Bedriftsfriidrett","2023-05-09|Stovnerbanen|Oslo/St, Bedriftsfriidrett",False,Ikke medlem av NFIF
32320,3000 meter,True,2022,67,"15,20,9",,1,Bilpost,2022-06-14,Stovnerbanen,"Oslo/St, Bedriftsstevne","2022-06-14|Stovnerbanen|Oslo/St, Bedriftsstevne",False,Ikke medlem av NFIF
32320,5000 meter,True,2024,69,"28,49,1",,1,Stovnerkameratene,2024-08-27,Stovnerbanen,"Oslo/St, Bedriftsfriidrettsstevne","2024-08-27|Stovnerbanen|Oslo/St, Bedriftsfriidrettsstevne",True,
32320,5000 meter,True,2021,66,"24,15,3",,1,Bilpost,2021-09-14,Lambertseter Stadion,"Lambertseter, OBIK og Veteraner","2021-09-14|Lambertseter Stadion|Lambertseter, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,Lengde,True,2019,64,"2,16","+4,1",2,Brevpost IL,2019-08-30,Sentralidrettsanlegget i Nittedal,"Nittedal, POST NM 2019","2019-08-30|Sentralidrettsanlegget i Nittedal|Nittedal, POST NM 2019",False,For mye vind/Assisting wind
32320,"Kule 4,0kg",True,2025,70,"5,66",,2,Stovnerkameratene,2025-08-19,Stovnerbanen,"Oslo/St, KM Masters","2025-08-19|Stovnerbanen|Oslo/St, KM Masters",True,
32320,"Kule 5,0kg",True,2023,68,"6,01",,1,Stovnerkameratene,2023-09-26,Stovnerbanen,"Oslo/St, Veteran- og bedriftsstevne","2023-09-26|Stovnerbanen|Oslo/St, Veteran- og bedriftsstevne",True,
32320,"Kule 5,0kg",True,2023,68,"5,94",,P,Stovnerkameratene,2023-09-12,Stovnerbanen,"Oslo/St, Kastfemkamp Veteraner","2023-09-12|Stovnerbanen|Oslo/St, Kastfemkamp Veteraner",True,
32320,"Kule 5,0kg",True,2023,68,"5,52",,3,Stovnerkameratene,2023-08-26,Hallingmo Stadion,"Gol, Post-NM i friidrett","2023-08-26|Hallingmo Stadion|Gol, Post-NM i friidrett",True,
32320,"Kule 5,0kg",True,2023,68,"5,43",,1,Stovnerkameratene,2023-10-04,Friidrettsbingen Fedrelandet,"Fet, Oslo og Akershus Veteran og bedrift","2023-10-04|Friidrettsbingen Fedrelandet|Fet, Oslo og Akershus Veteran og bedrift",True,
32320,"Kule 5,0kg",True,2023,68,"6,04",,1,Bilpost,2023-06-27,Friidrettsbingen Fedrelandet,"Fet, Bedriftsfriidrett","2023-06-27|Friidrettsbingen Fedrelandet|Fet, Bedriftsfriidrett",False,Ikke medlem av NFIF
32320,"Kule 5,0kg",True,2023,68,"5,97",,2,Bilpost,2023-05-30,Friidrettsbingen Fedrelandet,"Fet, Bedriftsfriidrett","2023-05-30|Friidrettsbingen Fedrelandet|Fet, Bedriftsfriidrett",False,Ikke medlem av NFIF
32320,"Kule 5,0kg",True,2022,67,"6,85",,3,Bilpost,2022-05-04,Friidrettsbingen Fedrelandet,"Fet, OABIK og Veteraner","2022-05-04|Friidrettsbingen Fedrelandet|Fet, OABIK og Veteraner",False,Ikke medlem av NFIF
32320,"Kule 5,0kg",True,2021,66,"6,48",,2,Bilpost,2021-05-18,Friidrettsbingen Fedrelandet,"Fet, OBIK og Veteraner","2021-05-18|Friidrettsbingen Fedrelandet|Fet, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,"Kule 5,0kg",True,2021,66,"6,18",,P,Bilpost,2021-08-31,Stovnerbanen,"Oslo/St, OBIK friidrett","2021-08-31|Stovnerbanen|Oslo/St, OBIK friidrett",False,Ikke medlem av NFIF
32320,"Kule 5,0kg",True,2021,66,"5,53",,1,Bilpost,2021-09-21,Friidrettsbingen Fedrelandet,"Fet, OBIK og Veteraner","2021-09-21|Friidrettsbingen Fedrelandet|Fet, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,"Kule 5,0kg",True,2019,64,"6,38",,4,Brevpost IL,2019-08-31,Sentralidrettsanlegget i Nittedal,"Nittedal, POST NM 2019","2019-08-31|Sentralidrettsanlegget i Nittedal|Nittedal, POST NM 2019",False,Ikke medlem av NFIF
32320,"Kule 5,0kg",True,2015,60,"6,47",,1,Bilpost,2015-09-16,Stovnerbanen,"Oslo/St, Nasjonalt stevne m/OBIK","2015-09-16|Stovnerbanen|Oslo/St, Nasjonalt stevne m/OBIK",False,Ikke medlem av NFIF
32320,"Diskos 1,0kg",True,2025,70,"13,65",,2,Stovnerkameratene,2025-05-20,Stovnerbanen,"Oslo/St, Åpent KM Master Oslo og Akershus","2025-05-20|Stovnerbanen|Oslo/St, Åpent KM Master Oslo og Akershus",True,
32320,"Diskos 1,0kg",True,2025,70,"13,49",,1,Stovnerkameratene,2025-08-26,Stovnerbanen,"Oslo/St, Bedriftstevne","2025-08-26|Stovnerbanen|Oslo/St, Bedriftstevne",True,
32320,"Diskos 1,0kg",True,2024,69,"12,95",,1,Stovnerkameratene,2024-05-07,Stovnerbanen,"Oslo/St, OBIK/Veteranstevne","2024-05-07|Stovnerbanen|Oslo/St, OBIK/Veteranstevne",True,
32320,"Diskos 1,0kg",True,2024,69,"12,75",,4,Stovnerkameratene,2024-06-11,Stovnerbanen,"Oslo/St, Bedriftsstevne","2024-06-11|Stovnerbanen|Oslo/St, Bedriftsstevne",True,
32320,"Diskos 1,0kg",True,2023,68,"15,16",,P,Stovnerkameratene,2023-09-12,Stovnerbanen,"Oslo/St, Kastfemkamp Veteraner","2023-09-12|Stovnerbanen|Oslo/St, Kastfemkamp Veteraner",True,
32320,"Diskos 1,0kg",True,2023,68,"12,08",,4,Stovnerkameratene,2023-08-26,Hallingmo Stadion,"Gol, Post-NM i friidrett","2023-08-26|Hallingmo Stadion|Gol, Post-NM i friidrett",True,
32320,"Diskos 1,0kg",True,2023,68,"13,91",,2,Bilpost,2023-06-06,Stovnerbanen,"Oslo/St, OBIK og Veteraner","2023-06-06|Stovnerbanen|Oslo/St, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,"Diskos 1,0kg",True,2022,67,"14,66",,3,Bilpost,2022-05-31,Stovnerbanen,"Oslo/St, Bedriftsstevne","2022-05-31|Stovnerbanen|Oslo/St, Bedriftsstevne",False,Ikke medlem av NFIF
32320,"Diskos 1,0kg",True,2021,66,"14,02",,P,Bilpost,2021-08-31,Stovnerbanen,"Oslo/St, OBIK friidrett","2021-08-31|Stovnerbanen|Oslo/St, OBIK friidrett",False,Ikke medlem av NFIF
32320,"Diskos 1,0kg",True,2019,64,"14,61",,3,Brevpost IL,2019-08-30,Sentralidrettsanlegget i Nittedal,"Nittedal, POST NM 2019","2019-08-30|Sentralidrettsanlegget i Nittedal|Nittedal, POST NM 2019",False,Ikke medlem av NFIF
32320,"Diskos 1,0kg",True,2015,60,"16,17",,1,Bilpost,2015-09-16,Stovnerbanen,"Oslo/St, Nasjonalt stevne m/OBIK","2015-09-16|Stovnerbanen|Oslo/St, Nasjonalt stevne m/OBIK",False,Ikke medlem av NFIF
32320,"Slegge 4,0kg/119,5cm",True,2025,70,"13,98",,1,Stovnerkameratene,2025-06-17,Stovnerbanen,"Oslo/St, Bedriftsstevne","2025-06-17|Stovnerbanen|Oslo/St, Bedriftsstevne",True,
32320,"Slegge 4,0kg/119,5cm",True,2021,66,"16,30",,1,Bilpost,2021-09-14,Lambertseter Stadion,"Lambertseter, OBIK og Veteraner","2021-09-14|Lambertseter Stadion|Lambertseter, OBIK og Veteraner",False,Ikke medlem av NFIF
32320,"Slegge 5,0kg/120cm",True,2023,68,"11,30",,P,Stovnerkameratene,2023-09-12,Stovnerbanen,"Oslo/St, Kastfemkamp Veteraner","2023-09-12|Stovnerbanen|Oslo/St, Kastfemkamp Veteraner",True,
32320,"Slegge 5,0kg/120cm",True,2022,67,"13,58",,4,Bilpost,2022-06-14,Stovnerbanen,"Oslo/St, Bedriftsstevne","2022-06-14|Stovnerbanen|Oslo/St, Bedriftsstevne",False,Ikke medlem av NFIF
32320,"Slegge 5,0kg/120cm",True,2021,66,"12,87",,P,Bilpost,2021-08-31,Stovnerbanen,"Oslo/St, OBIK friidrett","2021-08-31|Stovnerbanen|Oslo/St, OBIK friidrett",False,Ikke medlem av NFIF
32320,"Slegge 5,0kg/120cm",True,2020,65,"13,12",,1,Bilpost,2020-09-22,Stovnerbanen,"Oslo/St, OBIK/Veteraner","2020-09-22|Stovnerbanen|Oslo/St, OBIK/Veteraner",False,Ikke medlem av NFIF
32320,"Slegge 5,0kg/120cm",True,2015,60,"9,50",,1,Bilpost,2015-09-16,Stovnerbanen,"Oslo/St, Nasjonalt stevne m/OBIK","2015-09-16|Stovnerbanen|Oslo/St, Nasjonalt stevne m/OBIK",False,Ikke medlem av NFIF
32320,Spyd 500gram,True,2025,70,"13,34",,1,Stovnerkameratene,2025-05-20,Stovnerbanen,"Oslo/St, Åpent KM Master Oslo og Akershus","2025-05-20|Stovnerbanen|Oslo/St, Åpent KM Master Oslo og Akershus",True,
32320,Spyd 500gram,True,2025,70,"12,71",,1,Stovnerkameratene,2025-06-03,Stovnerbanen,"Oslo/St, Bedriftsstevne","2025-06-03|Stovnerbanen|Oslo/St, Bedriftsstevne",True,
32320,Spyd 600gram,True,2024,69,"10,82",,2,Stovnerkameratene,2024-05-21,Stovnerbanen,"Oslo/St, AOBIK friidrett","2024-05-21|Stovnerbanen|Oslo/St, AOBIK friidrett",True,
32320,Spyd 600gram,True,2023,68,"12,99",,P,Stovnerkameratene,2023-09-12,Stovnerbanen,"Oslo/St, Kastfemkamp Veteraner","2023-09-12|Stovnerbanen|Oslo/St, Kastfemkamp Veteraner",True,
32320,Spyd 600gram,True,2023,68,"12,78",,1,Stovnerkameratene,2023-09-26,Stovnerbanen,"Oslo/St, Veteran- og bedriftsstevne","2023-09-26|Stovnerbanen|Oslo/St, Veteran- og bedriftsstevne",True,
32320,Spyd 600gram,True,2023,68,"12,18",,4,Stovnerkameratene,2023-08-26,Hallingmo Stadion,"Gol, Post-NM i friidrett","2023-08-26|Hallingmo Stadion|Gol, Post-NM i friidrett",True,
32320,Spyd 600gram,True,2023,68,"12,23",,1,Bilpost,2023-05-09,Stovnerbanen,"Oslo/St, Bedriftsfriidrett","2023-05-09|Stovnerbanen|Oslo/St, Bedriftsfriidrett",False,Ikke medlem av NFIF
32320,Spyd 600gram,True,2022,67,"14,60",,1,Bilpost,2022-08-31,Stovnerbanen,"Oslo/St, OBIK stevne","2022-08-31|Stovnerbanen|Oslo/St, OBIK stevne",False,Ikke medlem av NFIF
